conversation_id,speaker_id,start_time,end_time,text,outcome
345,1,310.613,338.85,"1000 Okay Um I very much to your point about the age Um um Once again I was afraid to the mature trees and the landscaping because you know without that age you wouldn't have um you wouldn't have the trees that come with the yard and whatnot And so um that's that's not something that you can get somewhere else um for this price point Um but I do see your point about the age So I will go down a little bit too to um 3,200 230,000 130",no sale
345,0,338.85,367.088,1000 This is definitely um getting a lot better I would like to factor in another 1000 about actually the maturing trees So I'm thinking depending on the layout of the house and this plot of land I'm nervous that this tree will grow too large Um And the roots might interfere with either the foundation or just the tree getting larger And maturing will cause costs associated with landscaping So in order to cover those costs um I would like to lower the price Uh,no sale
345,1,367.088,395.325,Well upper,no sale
345,0,395.325,423.562,"My offer to 229,000",no sale
345,1,423.562,451.8,Um I think we've made ourselves to feel I will take that All right,no sale
352,1,0.0,26.048,Okay Hi Um So I think you're supposed to of For a price 1st Right Yeah,sale
352,0,26.048,52.096,"I think so Okay so I am going to offer Um 217,000",sale
352,1,52.096,78.144,217 Oh wow That's significantly lower than the number that I was thinking of But do you have any reasons or you know,sale
352,0,78.144,104.192,um Yeah I was like I'm sure the document um Yes I've been looking at the neighboring homes with a similar characteristics based on like square feet Um And there is houses in that kind of field for that price range,sale
352,1,104.192,130.24,"Interesting Are you talking about the I guess like the first listing this um The one that has 1715 sq ft Alrighty Um well I'm gonna be honest with you um 217,000 That's you know again significantly whatever the amount that I was expecting Um I you know I bought this house a couple years ago for you know even like more than that And I think that right now since um you know you know this neighborhood is really nice and I believe that um if you have taken a look at the description um you know there's like significantly manufacturers that um separates my house from the other houses that you might be looking at I think that you know this house is worth uh much much more than the price that you're offering So I'd say If if I had to offer a price of course you know I'm open to negotiate but if I were to open up a price uh since I'm selling you know this house at 240,000 I'm willing to lower it that by $5,000 Uh if you're inclined to buy it but I don't foresee that I could really go below that bar",sale
352,0,130.24,156.288,Well the prices that sorry,sale
352,1,156.288,182.336,"it's uh Yep So 200 and 235,000",sale
352,0,182.336,208.384,Okay Well I think based on the other houses in the area that seems pretty high um I mean I agree that there is a lot of good qualities of the house but that's definitely like pushing my price range Um So my Next price offer which is really the most affordable that I can go is about 2-5000,sale
352,1,208.384,234.432,"25 Well I mean here's the thing I mean if you're not interested in my I mean you can always go for other options you know because um apparently there are like options um it really depends on like how much you like this house and I know that you know it's not for everyone but I can personally say that I have personally visited a lot of houses around the area and this one was not only among the best was you know the single best you know for me when I bought it and now I'm only selling it because I'm moving to another area So um I really do think that you you know just you know Consider uh you know 20 235,000 I think You know it's not that big of a push up from the 225,000 that you're offering right now Um you know look at the amenities you know whether like inside and outside I don't think you know there's a house that you can you know ask for four bedrooms and you know all of these facilities you know they come in with the house and it's still very very new I've only lived before you know four or 5 years and I can tell you I have treated it basically as if you know it's new And I can just say that you know it's it's just fantastic you know living in this house So um that's what I can tell you from now",sale
352,0,234.432,260.48,Um Okay thank you for making your case Um Again I think that's still way out of my price range Um I can maybe bring it up and give put in an offer for maybe 22272 to 8 maybe Um but yeah definitely 235 is a way too high,sale
352,1,260.48,286.528,All right What is the what is the let's not just talking about like 23 arrange what as of now what is the most that you're you know willing to offer at this moment,sale
352,0,286.528,312.576,Yeah I would say the very maximum be um 2-9000,sale
352,1,312.576,338.624,"2 - 9000 And you know I mean I know that um and you know in this where you know we're mutually trying to benefit you know the seller and the buyer So I think that you know I really want to reach a deal right You know because I said um I wanted to see someone you know uh living in the in the house and you know I'm moving into another city So I mean I really think that We can't this transaction you know can result you know this can result in a transaction but still 2020 sorry 229,000 Um I think well at least that un expecting Um the lowest price that I can go is uh 231,000",sale
352,0,338.624,364.672,"Okay Yeah So when I started looking for houses in the area I kind of was looking for a house kind of close to the budget of 2 20,000 But I was impressed with the house and that's why I'm willing to go a bit higher um Based on like the amenities and the area Um But my max max max would be 2 30",sale
352,1,364.672,390.72,Well is that the final answer Um I think Cool That's you know 2 30 That's yeah That's it Bad Well it's you know I guess that's the minimum that I was I can offer you know,sale
354,1,0.0,6.821,alone Hi how are you doing Good How about you,sale
354,0,6.821,13.642,I'm not too bad All right So I think I keep this thing often for us,sale
354,1,13.642,20.463,Awesome,sale
354,0,20.463,27.284,All right So I think my first initial offer here would be uh to 25,sale
354,1,27.284,34.105,2 25,sale
354,0,34.105,40.926,Yeah Just give him the similar prices of other houses,sale
354,1,40.926,47.747,Yeah As you see here according to the square footage compared to in Appendix two it's actually closer to 2300 and even 2300 would be a little lower on the asking prize,sale
354,0,47.747,54.568,Would,sale
354,1,54.568,61.389,you like to re suggest another offer,sale
354,0,61.389,68.211,Mm Um I think that's a reasonable uh what you're saying there is closer to that to the uh 230 K range um Would I guess we can make this easy with 230 kb Something you'd accept,sale
354,1,68.211,75.032,I wouldn't accept what's other pandemics which is 233,sale
354,0,75.032,81.853,But it is smaller than that As you're as you're saying it is that smaller in square footage And I mean I'm not sure with we said they also they're pretty similar characteristics So I think all else even it should be worth it I think a little bit less than that,sale
354,1,81.853,88.674,And the garage is detached And the house is also very newly decorated,sale
354,0,88.674,95.495,It was built back in 1947 So it's a fairly old house,sale
354,1,95.495,102.316,correct But in the same neighborhood all the houses are both around the same time,sale
354,0,102.316,109.137,Alright So basically we're saying how much is the 30 or so square feet difference worth for us,sale
354,1,109.137,115.958,Maybe Yeah So I'm Accepting 233 so we can cut off the 600,sale
354,0,115.958,122.779,How about I bump up a little bit and meet you kind of the middle and do 232,sale
354,1,122.779,129.6,Okay I think that would be a price that I would accept,sale
358,0,0.0,16.595,Uh huh,sale
358,1,16.595,33.191,Hello,sale
358,0,33.191,49.786,"Right Um I guess I just put down It's 200,000 to start with",sale
358,1,49.786,66.382,Um so this house is listed for 2:40 Um So that is definitely a lower offer um than some of the other ones that we have Um So I would have to reject my often okay,sale
358,0,66.382,82.977,what if I Read it to 10,sale
358,1,82.977,99.573,Yeah that's still significantly below um The other offers that I have Um just because this is the four bedroom and over 1830 um A lot of other people are you know looking at the amenities and things like that and are really putting you know the money to the value of this place,sale
358,0,99.573,116.168,Um Let's take it up to 25 then,sale
358,1,116.168,132.764,Um Yeah that's still unfortunately not up to par with um the other office that we've had Um So unfortunately I would also have to reject that offer as well Um Yeah,sale
358,0,132.764,149.359,Mhm Energy Yeah interesting Mhm Yeah 2 30,sale
358,1,149.359,165.955,Oh,sale
358,0,165.955,182.55,yeah,sale
358,1,182.55,199.145,Party is um you know a lot closer to the listing price and that is where a lot of other offers are closer to as well Um is there any reason why you want it Um like do you feel like this house doesn't have enough value with for the 240 or like what is your like how are you feeling about this house,sale
358,0,199.145,215.741,I just um you know I see that there is a house that has you know it's much bigger than This house it's a 239 And so I'm just no I figured maybe you can get a little bit more close to a little bit down to you know A little bit less than the 2.4 You know I feel like considering the other house in the neighborhood,sale
358,1,215.741,232.336,Well the other house was sold quite a bit ago and with houses attempts to appreciate And so because about several months gap you know this house the houses in this neighborhood have gone up significantly higher And in fact to 40 we get out of steel just because the amenities included in this house was not present in the other house So you might have gotten a little bit more space but you are definitely not going to be able to get um all of the amenities and all the outside landscaping and all that with other places So you're really putting in um the money for that And I think that trump's over any sort of little marginals great footage Uh would you be willing to do to 37,sale
358,0,232.336,248.932,37,sale
358,1,248.932,265.527,We can meet halfway because um that is where other authors are So Mhm It would just be a little bit more and again you know you are gain the best bang for your buck for this house I mean,sale
358,0,265.527,282.123,me I think let's see maybe we can how would you How about 2 35 you know a little bit more for me and a little bit more from you That's a good little 2 30 to 40 or in the middle to 35,sale
358,1,282.123,298.718,would you Mm I think we could do I really think the 237 number isn't that big of a asked just because compared to other homes the amenities like this amount of money you're paying for square footage is so little compared to everything else that you're also getting Yeah and this is definitely um the best house in the neighborhood because of all of these um finishes and melodies and decorations and all of that stuff,sale
358,0,298.718,315.314,Yes Yes I see I see Um I mean yeah I really do appreciate the menus but trade space in a lot of space You know my family and they are I really really kind of you know all of the mandates but the space is really where I'm kind of a little bit more attached to just you know have more space to move around you know do you know busy with things in the house and then your last spacewalk it's throw things and move things around So I'm thinking you know just for the That alone maybe just cut down like 5000 That's doesn't seem that much,sale
358,1,315.314,331.909,to me,sale
358,0,331.909,348.505,in the middle,sale
358,1,348.505,365.1,Okay I can do to 35 for you You seem like a pretty nice guy,sale
359,1,0.0,16.306,um Hello,sale
359,0,16.306,32.611,how are you doing Good,sale
359,1,32.611,48.917,Oh good how are you,sale
359,0,48.917,65.222,I'm good I'm good I'm good but I think I have been a big scam in uh first session so I don't know who I was negotiating with but um I got a bit played I'm not trying to do better here,sale
359,1,65.222,81.528,Okay Yes I see him I guess,sale
359,0,81.528,97.833,so Um Your apartment is really nice I did a little tour of the place and I think it would be are you recording yesterday She said she said my name like the one that couldn't record so please make sure you have the recording Yeah Um I did indeed find the place really interesting and I'm looking for a place to buy However your asking price is a bit over my budget so I would like to kind of see if you are open to negotiate Mhm And as I've seen different properties around the market that had kind of similar features depending on the er the square footage I have an idea of what ideally I could uh I could stand and what I I believe the place would be worth but I'd love to hear your opinion,sale
359,1,97.833,114.139,Oh um yeah I was I would be here to know how much um would you be offering for me to sell my house,sale
359,0,114.139,130.444,"So um based on kind of the year in which it was built so it's not as newly built as some other buildings Uh And based on the square footage information uh I believe uh like my my offer could be in the low 200,000 so uh just like try to understanding if it's something that you would be open with would be comfortable with something between $20,000",sale
359,1,130.444,146.75,"Um I no I I don't think so I would definitely be looking for something above $210,000 Um And I don't think I would be willing to sell my house for anything less than that",sale
359,0,146.75,163.056,"So above Oh So a little bit more than 200 10,000 more Are we closed You think because like I've seen your asking price and honestly that's really out of my budget What were you thinking Right",sale
359,1,163.056,179.361,So would you would you say that my asking price is something you would not be willing to pay at all,sale
359,0,179.361,195.667,No that that's literally like outside of my budget and plastic is not really realistic and in relation to the market Mhm,sale
359,1,195.667,211.972,"I see Um So I would really like just on the house so if There's no way you would be willing to pay $240,000 Right correct Okay So um how about how about um a little bit less than that So what do you think is how Okay so how Do you think 200 and maybe $38,000 How is that looking for you",sale
359,0,211.972,228.278,No that's like that's that's not really reflecting the value of the property in the market to to be honest like both in terms of like m2 to um like square me like a dollar per square meter But as well like related of the year built like we're seeing other transaction the market's happening away more competitive prices So,sale
359,1,228.278,244.583,I understand Yeah It's just that I have had this house on the market for a while and um I haven't been able to sell it but also because I want to sell it but I'm not willing to settle for two less for value I probably believe that the house is just it also has a lot of like sentimental value So um I would not probably be willing,sale
359,0,244.583,260.889,to go,sale
359,1,260.889,277.194,"less than um I'm looking at the listening as well and I realize what you are saying about the square footage How do you think Maybe how about $234,000",sale
359,0,277.194,293.5,Yes It's like um that uh could be a potentially like uh like I feel like that could be a price that some properties in the market would be worth But like as we can see also like for the years in which they are built is like talking about brand new construction that might not need any renovation at all and I don't account for those expenses So uh like I I understand that you're attached to it but I feel like I would have a question do you have any other offer on the table I don't know if you want to disclose,sale
359,1,293.5,309.806,"it Sorry Um Okay so $234,000 according to me Foreally I think that is a good price But I do see that there's a listing for a little bit more square footage which is at 233,600 Um So I would maybe I would be okay saying it for less than that as you mentioned So maybe like $233,000 because the listing does have a greater square footage",sale
359,0,309.806,326.111,So what what I what I was thinking to be honest is maybe like coming a bit closer but I'm still in the uh 210's like maybe I can do 213 14 something around those lines You think Are we are we talking like we kind of like seeing the same opportunity here What do you think How far do you think you are,sale
359,1,326.111,342.417,"No I definitely would not be willing to sell the house for less than um Let's say it I would not be willing to sell the house for less than to hunt Sorry For that price The $215,000 or what have you just mentioned Like I would not be willing to sell the house for that much",sale
359,0,342.417,358.722,"Okay so I'm I'm really trying to you know like trying to come like getting like doing some steps forward trying to negotiate trying to see it like abed how we can kind of extract both the the the the most value out of this transaction I feel like there could be some middle ground between us that can be closed up But like I like for me 200 like anything I'm saying like even if you like your next software is anything closer than still in the 2,030,000 for me is impossible To me",sale
359,1,358.722,375.028,"You're saying that anything above 230,000 is impossible for European",sale
359,0,375.028,391.333,to even consider,sale
359,1,391.333,407.639,to even consider,sale
359,0,407.639,423.944,correct So like I feel like if if we do have some middle ground to like negotiate an extract value it should be somewhere between the 200 I don't know I don't know about your kind of like best alternatives if you have other offers But like something in the high 200 tons of low 220 if we can find when you find some middle ground,sale
359,1,423.944,440.25,"I mean I think you had mentioned that 234,000 is a price you could pay You had all you mentioned that Um I also I will not be able to do 220,000 That is impossible for me to sell the house at because I definitely have bios who are willing to pay more than that and I'm not looking to sell my house for less than $220,000 Mhm",sale
359,0,440.25,456.556,Okay So do you think we could find a middle ground That in the in the 220's maybe something something more,sale
359,1,456.556,472.861,Um um So okay so you let's see let me look at the other listings Um Okay so you mentioned 233 is outside your range,sale
359,0,472.861,489.167,Anything into the 230s is outside my range,sale
359,1,489.167,505.472,"You are not willing to pay anything Um Anything more than $230,000",sale
359,0,505.472,521.778,I cannot I cannot,sale
359,1,521.778,538.083,"okay I cannot I will not be willing to sell my house for less than 220 I will literally not be able to sell the house for less than $226,000 That's something that I will not be able",sale
359,0,538.083,554.389,to go below,sale
359,1,554.389,570.694,"And according to you you said something not greater than $230,000",sale
359,0,570.694,587.0,"Uh Yeah like kind of it's like the thing is like Over 230,000 for me it's even impossible to consider Like it would be like I would have I have other properties that I'm seeing around in the market that would literally like deal me a lot of value if I do go like if I would You know I I wouldn't I wouldn't like ever be profitable in buying more than this property and more than 230,000 especially considering all the renovation cause they're gonna have to incur So like if we do find somewhere in the middle and we can we can we can discuss it would be like an offer I can try to make to get a bit closer to you Is something around 200 and uh 23,000",sale
359,1,587.0,603.306,"Oh I'm no I cannot I will not be willing to sell my house for less than $226,000 Um I just have been more better offers on the table and I don't think my heart I think my house is worth more than $226,000 And I will not be willing to sell for less than that",sale
359,0,603.306,619.611,"I mean it's a wonderful house I promise you I will take care of it I will like restructure it and put a lot of effort into it But I feel like 203,000 It is uh a good offer and kind of where I'm where I'm saying I get I think I can go 220 3500 if it's something that can help you make a decision but",sale
359,1,619.611,635.917,"like right um No I'm I will not be able to sell the house For less than $226,000 I will not be able to go below that price I'm sorry but it's I will not be able to just because I have better offers and I would yeah I'm not looking for anything less than $226,000",sale
359,0,635.917,652.222,The thing is like for me b like seeing what are the appointments there are in the market The maximum I can do Is uh is 204 Mhm So sorry,sale
359,1,652.222,668.528,What do you mean 204,sale
359,0,668.528,684.833,Sorry Sorry Sorry 224,sale
359,1,684.833,701.139,And,sale
359,0,701.139,717.444,that is and that is like you know like I think it surprised that we could sign a deal upon,sale
359,1,717.444,733.75,"Oh I mean No I just said that it cannot go less than 226 And that itself is like a huge jump from my asking price of $240,000 I think like biology went low enough and I cannot go lower than $226,000 at all Um",sale
359,0,733.75,750.056,Just for reference we have one minute left Yeah I,sale
359,1,750.056,766.361,"Know I know I understand I just cannot go less than $286,000 And Um I cannot like sign a deal for $224,000 But I'm just letting you know I will not be willing to sell it for that",sale
359,0,766.361,782.667,Okay Is there anything we can we can kind of take the head boats cleaning Midway and uh and sign a deal,sale
359,1,782.667,798.972,"Uh No I cannot even go Midway I just cannot sell I I will not be really I cannot sell it for less than $286,000 Because again it would just be I have other offers for more than that And I mean I went down from 240,000 to 226,000 And so I will not be able to go lower than that",sale
359,0,798.972,815.278,Yeah but like the price should be related to the market price So,sale
359,1,815.278,831.583,He reduced it and I checked the listing So I cannot go lower than 226,sale
359,0,831.583,847.889,1000 2025,sale
359,1,847.889,864.194,No Dude No Dude 26,sale
359,0,864.194,880.5,Okay Deal Deal 2026,sale
362,1,0.0,10.298,and or anything Um,sale
362,0,10.298,20.596,No specific questions No,sale
362,1,20.596,30.894,Yeah Say uh I guess I'm gonna start recording lately Both recording Right All right So um I believe that you should make the offer first,sale
362,0,30.894,41.192,"Yeah I'll start with 215,000",sale
362,1,41.192,51.49,"215,000 Okay Um offer that I am asking for is 240,000 But All right So what what um what are you looking for in a house Um I can offer four bedrooms recreation room and 2.5 bathrooms and the scenery outside It's also quite beautiful I believe that my um the house that I have is one of the best in the area where I am So I was wondering what are you looking for in a house to convince you So um Except the higher offer",sale
362,0,51.49,61.788,"Well we were looking at other well I'm looking for specifically a single family home Um And we were looking at other neighboring homes with like similar um characteristics Um And so like there's a house that's you know Of similar size that's selling for 213,000",sale
362,1,61.788,72.086,What does your what um Other house has Uh huh Um Does do you recall what the other house has like in terms of like qualities Or was that not information not given,sale
362,0,72.086,82.384,Um No It's also um 14 bedrooms one recreation room and it's two bathrooms only Okay It's a little bit smaller but still in a good neighborhood Nice outside amenities,sale
362,1,82.384,92.682,Well I can offer restaurants and transportation within walking distance Which is pretty important I think for any family mostly because if you need to commute to work or talk to any um go to where you want to go basically having,sale
362,0,92.682,102.98,So you're asking prices over my budget,sale
362,1,102.98,113.278,Oh what is your budget right currently,sale
362,0,113.278,123.576,"Um We're looking for something like within the 200 Ideally below 230,000 rain",sale
362,1,123.576,133.874,Okay,sale
362,0,133.874,144.172,Are you willing to negotiate or are you sticking with,sale
362,1,144.172,154.47,Yeah I'm still willing to negotiate Okay Well um well I can offer is as I said restaurants nearby as well I'm not sure about the other house with a lower price but having good eating options nearby it's a lot more convenient I think for a family,sale
362,0,154.47,164.768,So what is your counter offer for a price thing Because I already think,sale
362,1,164.768,175.066,"my counter offer would be 200 227,000",sale
362,0,175.066,185.364,"227,000",sale
362,1,185.364,195.662,Yes Mm,sale
362,0,195.662,205.96,"I'll do 225,000",sale
362,1,205.96,216.258,Mm Is there anything that would raise the price for you We also have um pretty beautiful landscaping outside of our house and two parks nearby And the other,sale
362,0,216.258,226.556,houses are also the same Their neighboring homes They're all they're all have access to the same,sale
362,1,226.556,236.854,Do they have fireplaces Uh huh We have a large eating kitchen and our house is newly decorated,sale
362,0,236.854,247.152,So are the other ones,sale
362,1,247.152,257.45,You have a pretty hope,sale
362,0,257.45,267.748,Uh huh,sale
362,1,267.748,278.046,Um What,sale
362,0,278.046,288.344,"Do you say to 225,000",sale
362,1,288.344,298.642,"How About 226,000 Okay fine Okay I think we have until",sale
362,0,298.642,308.94,"Yeah I guess so Right Stop Yeah 226,000 we said Right",sale
363,0,0.0,9.81,Hello Hey how's it going,no sale
363,1,9.81,19.62,Pretty good How are you,no sale
363,0,19.62,29.43,Doing Well Doing well All right,no sale
363,1,29.43,39.24,Um Yeah so I am selling my house Calls 240 K Sounds,no sale
363,0,39.24,49.05,I'm going to have to um say no to that Um Just because appendix to clearly values to the house I think something a little bit below that so I'm hoping um we could go down a bit Um I'm thinking more of something around Um to 15 around there Does that sound good,no sale
363,1,49.05,58.86,"Mm Well see my house does have roughly 1800 square feet And so if anything I feel like it should be somewhere in the middle between Um these other two prices I see down here uh have 1700 and 1875 or something in between there So maybe closer to 230,000 maybe 2:32",no sale
363,0,58.86,68.67,I wouldn't put it to 32 I'd be willing to go closer to 2 30 though Maybe something around like 2 26 potentially Mm,no sale
363,1,68.67,78.48,Um I don't know you know Um I feel like my house might be worth a little bit more than these other ones so I feel you know pretty comfortable around 230 maybe to 29,no sale
363,0,78.48,88.29,Yeah no I understand I mean obviously market values only means so much but I will say if you if you're willing to go down to Um maybe like around 227 um that would work for me and I hope maybe that would work for you as well,no sale
363,1,88.29,98.1,mm Okay How about House 2 28 sound,no sale
363,0,98.1,107.91,you wanna meet in the middle there,no sale
363,1,107.91,117.72,Uh,no sale
363,0,117.72,127.53,27 500,no sale
363,1,127.53,137.34,Mm Okay Yeah fine I can I can deal with,no sale
367,1,0.0,10.187,mm All right we're good to go,no sale
367,0,10.187,20.373,"Okay um I will offer 200,000 for the house",no sale
367,1,20.373,30.56,Um Alright my starting offer is going to be 245,no sale
367,0,30.56,40.747,Um May I ask why since the asking price is only 240,no sale
367,1,40.747,50.933,Oh sorry sorry well done all this Okay what a mess Let me pull up this like selling documents Yeah you're absolutely right asking prices to 40 Sorry Um But yeah for sure Um Recently been furnished huge eating kitchen um brand new appliances newly decorated um Just recently refinished the hardwood flooring which is a massive expense Um And just it's a huge space and it's a great neighborhood,no sale
367,0,50.933,61.12,Um Well I think I'll be doing some landscaping because I don't really want the trees so that will cost me a lot Um So I'm looking for a price reduction Um maybe I can go to 5,no sale
367,1,61.12,71.307,Okay Um I definitely see your point Um But the landscaping as is this beautiful Yeah I definitely understand the whole trees might want those removed but um given that so much of the landscaping in the front could be maintained um would you consider 2 35,no sale
367,0,71.307,81.493,Um possibly I am,no sale
367,1,81.493,91.68,mm just given that comparable homes in the neighborhood are also selling Or upper to 30s Um and with lesser square footage,no sale
367,0,91.68,101.867,Well I'm a little concerned about the hardwood floors to be honest Um I don't really like the creaking and such So I feel like that might be something I change Maybe the tile instead and so I'm not really sure Maybe I can go 229 but I don't know I just feel like they're on the outside This house is nice but there are a lot of little things I'm going to have to work on,no sale
367,1,101.867,112.053,Sure I mean it shouldn't need a whole lot of updating given that again shouldn't be any creaking floors These are recently finished Um But understand each his own personal preferences Um I definitely can't go that low again We think a whole lot of money into these renovations for the flooring Um And for some of the landscaping but I could probably do um see I could probably do 2 32,no sale
367,0,112.053,122.24,What about 2 15,no sale
367,1,122.24,132.427,again Yeah the flooring and the landscaping have been a huge expense so I won't be able to go that low Um How about 2 35,no sale
367,0,132.427,142.613,Um Well that's higher than the price you just offered so that probably won't work for me,no sale
367,1,142.613,152.8,Hello I can't even straight It was sorry I'm trying to keep this serious Um Okay how about 2 Um I could go as low as let's see mm 2 28 500,no sale
367,0,152.8,162.987,2500 Okay Um That's that's definitely better Um Would you go as low as two 2200,no sale
367,1,162.987,173.173,Mm I could knock it down to Let's see I can do to 28 flat,no sale
367,0,173.173,183.36,2 28 interesting interesting Um Wait do you know how long it's been,no sale
367,1,183.36,193.547,Um like five minutes Okay Just,no sale
367,0,193.547,203.733,checking,no sale
367,1,203.733,213.92,Yeah no definitely Yeah I'll try to keep,no sale
367,0,213.92,224.107,um 2 28 That's interesting I'm just I'm also a little concerned I know there have been renovations but the house was built in 1947 so I'm not old houses I'm not really sure I feel about that Maybe I could go 2 24,no sale
367,1,224.107,234.293,Mm Could you do to 27 7 50,no sale
367,0,234.293,244.48,What about 225,no sale
367,1,244.48,254.667,Mm to 27 500 This is really this is,no sale
367,0,254.667,264.853,a,no sale
367,1,264.853,275.04,lot lower Could you go,no sale
367,0,275.04,285.227,Two twenties five 500,no sale
367,1,285.227,295.413,2 27 flat,no sale
367,0,295.413,305.6,What about 226,no sale
367,1,305.6,315.787,mm 2 26 750,no sale
367,0,315.787,325.973,I'd really love it to be to 26,no sale
367,1,325.973,336.16,How about 2 26 Mm 600 oh,no sale
367,0,336.16,346.347,2 26 would be preferable preferable,no sale
367,1,346.347,356.533,Mm Could you do 2 26 500,no sale
367,0,356.533,366.72,I really think the highest I can goes to 26,no sale
367,1,366.72,376.907,26-50 in the middle,no sale
367,0,376.907,387.093,2 26 is right there though,no sale
367,1,387.093,397.28,Mm 2 26 150,no sale
367,0,397.28,407.467,I just I don't know to 26 is feeling just right to me,no sale
367,1,407.467,417.653,I think we can compromise I think I've bent over a lot,no sale
367,0,417.653,427.84,Well my original offer was 200 So this is a big jump for me This is gonna be a big investment for me I'm just switching jobs you know,no sale
367,1,427.84,438.027,six would,no sale
367,0,438.027,448.213,be just right,no sale
367,1,448.213,458.4,All right We'll call it we'll call it OK Any six,no sale
374,0,0.0,9.788,Mhm That's that's way too high What are you just to find that on,sale
374,1,9.788,19.576,Um Well I think it's one of the nicer houses on the market um in this area and um a lot of the interiors have been updated um and newly decorated So I mean inside has like hardwood floors and the kitchen is really nice and it's big and there's a lot of like new appliances and stuff So um I think compared to some of the other options um I think 240 thousands of reasonable price,sale
374,0,19.576,29.364,I agree with all those things but I'm leaving more towards the to 20 mark How do you think About 2 20,sale
374,1,29.364,39.152,Yeah I won't be able to do to 20 sorry about that,sale
374,0,39.152,48.94,I mean the house is quite old so if you look it's built in the 40s I mean that's a long time,sale
374,1,48.94,58.728,Yeah but that is pretty standard for the neighborhood in the area So I don't know if you'll be able to find anything that's you know a lot newer,sale
374,0,58.728,68.516,Well I mean you get new builds I mean that's over 60 years old you know that's that's 80 years old that's quite old for a house,sale
374,1,68.516,78.304,Mhm Yeah but um a lot of things have been renovated and the location is really nice Um And the backyard is also um has been done and there's a lot of landscaping on the property so um I think the price reflects that,sale
374,0,78.304,88.092,Okay I'll try to tell you what how about I can come up to 230 Does that sound any better,sale
374,1,88.092,97.88,Um Yeah that does sound a little bit better Um Although it's still a little bit lower than I'm hoping for Um Is there any wiggle room on that for you,sale
374,0,97.88,107.668,when you say we go room What kind of how much how much weaker like when we're talking,sale
374,1,107.668,117.456,Like two or 3000,sale
374,0,117.456,127.244,Uh How about 233,sale
374,1,127.244,137.032,Um Yeah that sounds fine to,sale
374,0,137.032,146.82,me Okay we'll agree on 233 Cool,sale
375,1,0.0,8.487,Okay I started as well All right,no sale
375,0,8.487,16.974,Um I believe I am,no sale
375,1,16.974,25.461,the buyer,no sale
375,0,25.461,33.948,"and my starting price is going to be Uh 210,000",no sale
375,1,33.948,42.435,"Um So my starting price would be 250,000 250",no sale
375,0,42.435,50.922,50,no sale
375,1,50.922,59.409,Yes Right,no sale
375,0,59.409,67.896,"Uh huh I know for a fact I cannot do 250,000 Um but I'm willing to raise my asking place to be 215,000",no sale
375,1,67.896,76.383,"Um I can go for as low as 240,000 So that's still",no sale
375,0,76.383,84.87,"outside of my price range Yeah I know the asking price was 20 240,000 Um But really I can only afford probably maximum without difficulty Like 225,000",no sale
375,1,84.87,93.357,"Right In that case I can yeah With 235,000 be good",no sale
375,0,93.357,101.844,"35,000",no sale
375,1,101.844,110.331,Well when compared to,no sale
375,0,110.331,118.818,the houses around the block,no sale
375,1,118.818,127.305,Yeah Many houses have,no sale
375,0,127.305,135.792,"more square footage and are still priced Around 230,001 is 213,000 I would be down for 230,000",no sale
375,1,135.792,144.279,"Yeah Well the 213,000 houses Only 1700 sq ft letters So",no sale
375,0,144.279,152.766,"Uh huh Mhm The next biggest house one of the 18 75 square feet one There's only 230,233 guys Mhm",no sale
375,1,152.766,161.253,mm hmm Yes there's the love and amenities like our house is recently um furnished and uh it has a really large backyard So I can say Go for 200 30 2000 Honestly 200,no sale
375,0,161.253,169.74,"32,000 is good with me",no sale
381,1,0.0,8.515,Hey Yeah How are you Good How are you I'm good Yeah Good So just to check your a buyer,no sale
381,0,8.515,17.031,Yes,no sale
381,1,17.031,25.546,I am a seller yep Okay,no sale
381,0,25.546,34.062,"So I guess I'll go with my starting place Uh I would want around 220,000 Okay",no sale
381,1,34.062,42.577,Yes You know that's a little lower than I can accept Um I was hoping to get as close as possible to my asking price of 240,no sale
381,0,42.577,51.092,14 Uh word to 25 work for you,no sale
381,1,51.092,59.608,Um I think it's still a little low for what I'm looking for Mhm,no sale
381,0,59.608,68.123,Uh 2 27,no sale
381,1,68.123,76.638,What about 2 35,no sale
381,0,76.638,85.154,So to 35 is like really high range for me That's kind of like the highest limit I said to myself and I would not like Theresa What about 2:30,no sale
381,1,85.154,93.669,What if we meet in the middle at 2:32,no sale
381,0,93.669,102.185,Mm hmm Uh what about 2:31 Mm hmm Yeah Mhm Uh huh,no sale
381,1,102.185,110.7,Yeah sure Why not,no sale
387,0,0.0,14.126,chain Q,sale
387,1,14.126,28.252,"So the asking price is 240,000 So what are you thinking Well that's the asking price So I mean I I would be available I would be open to coming down on that asking price but that's what the asking price is right now",sale
387,0,28.252,42.378,"So you know I am actually like thinking of like you know like around I would say you know it's like a little bit it's like a it's like an older property though I feel like so maybe what is there any chance You know like so what is like them You know how about let's do something like around you know closer to like you know 22 you know like to 20,000",sale
387,1,42.378,56.504,"2 20 What did you say 22,000",sale
387,0,56.504,70.629,The 220-20000,sale
387,1,70.629,84.755,"20,000 Um I mean I honestly I don't want to let it go for that low Um It's yeah I mean you said it's a little bit all that has comfortable and updated brick and it has like redone hardwood floors So I think it's somewhere above that I mean I definitely be willing to come down um Let's say 2:35 Is that anywhere closer to what you could do",sale
