conversation_id,speaker_id,start_time,end_time,text,outcome
2026_19,0,993,1003,Brand new mint. Is it certified pre-owned?,sale
2026_19,1,1003,1010,"Certified pre-owned costs a dealership right around $1,200 bucks to do, depending on the dealership. And the reason why this is advantageous is this would actually give me a longer warranty for my client.",sale
2026_19,0,1010,1025,"Yeah. A lot of people on a TRD Pro Ã¢â‚¬â€ what they'll do is buy it, do zero recon to it, and then just put it on their website. And there is a cost to have the certified pre-owned warranty and do that inspection. So if this thing is certified pre-owned it now becomes a really really good value.",sale
2026_19,1,1025,1038,"Yeah, it's got about 1,300 miles on it. Verifying it. I'm just giving her all the benefits. Yeah, it's got the 35-point pre-certified Ã¢â‚¬â€ all 35 pre comes to the extra warranty. That's even better than new. Look at this Ã¢â‚¬â€ this is fun.",sale
2026_19,0,1038,1055,"Oh, that's good. That's good. I mean, that's good. I love it. This is fun. I haven't gotten to do a fun one in a while.",sale
2026_19,1,1055,1068,"If your client wants it, let me know, because we'll just call my lady. I'll put her in a laner Ã¢â‚¬â€ I'll call it right now.",sale
2026_19,0,1068,1072,"All right, cool. Okay, talk to you later. Bye.",sale
2026_2,0,0,4.2400055," Hey, I want to see if you guys have a car available",no sale
2026_2,1,5.1200027,8.3600006, Which one you were looking at sir. I have a stock number whenever you're ready,no sale
2026_2,0,9.2799987,21.7600021," Sure, may I have the stock number it is two two six one five eight  Two two six one five eight and it's a used one or a new one brand new  spanking new",no sale
2026_2,1,21.9400024,25.6200025, Just give me a moment.  And may I know whom I'm speaking with?,no sale
2026_2,0,25.6200025,27.2800026, My name's Tommy.  What was your name?,no sale
2026_2,1,27.2800026,28.1200022, And my name is Adam.,no sale
2026_2,0,29.0600023,30.9400024," Adam, nice to meet you Adam.",no sale
2026_2,1,30.9400024,34.3000021," And you are looking at the Sienna Platinum 2025, correct?",no sale
2026_2,0,34.3000021,35.1400022, Yes.,no sale
2026_2,1,36.4600029,37.6600027, Just give me a moment.,no sale
2026_2,0,37.6600027,39.1000022," No, take all the time you need.",no sale
2026_2,1,39.1000022,46.6200027," Thank you for holding sir.  Right, the vehicle estimate availability  will be from 19th February.",no sale
2026_2,0,46.6200027,50.0200023," Okay, so the car will be here February 19th.  So it is available.",no sale
2026_2,1,50.0200023,51.7000026, Yes.  Okay. Yes.,no sale
2026_2,0,51.7000026,52.8200016," Awesome, Adam.",no sale
2026_2,1,52.8200016,56.4200019," But if you would like,  you can come on over and pre-purchase the vehicle.",no sale
2026_2,0,56.4200019,60.5400009," Sure.  What's the, can I talk to somebody  about the pricing of the vehicle?",no sale
2026_2,1,60.5400009,68.4600029," Yeah, you can come on over and meet our VIP manager.  He can assist you with the pricing  and you're looking for financing or lease or cash purchase.",no sale
2026_2,0,68.4600029,69.6600036," Oh, I can pay cash.",no sale
2026_2,1,69.6600036,82.5000038," Perfect.  So you can only bring your ID and meet our VIP manager.  So are you more available today, tomorrow,  or is Friday works best for you?  Because we also have a month-end special sale  is going on right now.",no sale
2026_2,0,82.5000038,96.300003," Awesome, well, that's perfect.  Well, here's the problem is with VIP manager,  I feel like I'm a VIP and the car's not even there.  So I prefer not to drive all the way out there,  go through traffic just to talk about numbers  and the car's not there.  I can do this all over the phone, right?",no sale
2026_2,1,96.300003,111.9800033," I got you.  But the thing is, if we are not dealing over the phone,  we are doing the deals at the store  and what is gonna be happens before,  as soon as the time that Sienna's they are pre-sold.  That one is still available for the allocation.",no sale
2026_2,0,111.9800033,114.9400024," Yeah, yeah, I get that.  That's why I'm calling.  Like, I just don't see the sense of-",no sale
2026_2,1,114.9400024,116.9000015," That is why I'm saying, you can come on over,",no sale
2026_2,0,116.9000015,118.2200012," you can, yeah, exactly.",no sale
2026_2,1,118.2200012,123.2600021," So you can come on over, you can reserve the vehicle  and as soon as it arrived, we can deliver it to you.",no sale
2026_2,0,123.2600021,135.4200058," Okay, but I need a, but why, that makes no sense.  Why do I have to come in to put a deposit on a car,  but you can deliver the car to me afterwards?  Aren't I a VIP?  Didn't you just tell me I'm a VIP?  Like you can take the delivery from the dealer.",no sale
2026_2,1,135.4200058,141.1399993," No, it's not about that.  Actually, it's about,  because we are doing the deals at the store.  So that's the thing.",no sale
2026_2,0,141.1399993,146.7800026," What?  Bro, what are you talking about, man?  The car's not there.",no sale
2026_2,1,146.7800026,159.6200027," Yeah, I got you.  But if you can come on over, you can put a deposit on the vehicle, we can finalize the  numbers for you and get the deal done.  And as soon as the vehicle available, you can pick it up or we can deliver it to you.",no sale
2026_2,0,159.6200027,170.6600017, So you're saying my credit card is that like the credit card number I'm looking at right  now I can't use?  I'm looking at my credit.  I'm looking at my credit card right now.  Are those invalid over the phone?,no sale
2026_2,1,170.6600017,175.1800041," As I've told you, we are doing the deals at the store.  We are not doing the deals online.",no sale
2026_2,0,175.1800041,188.9400024," That's what I'm saying.  You can deliver the car.  Okay.  I guess I'm excellent service.  Fully transparent, fully in control.  Say hello to an online shopping experience that puts you right in the driver's seat.  So you're saying I can buy this car online, but I can't do it over the phone?",no sale
2026_2,1,188.9400024,191.2600021," Over the phone, unfortunately, we are not doing the deals.",no sale
2026_2,0,191.2600021,193.2600021, Okay.  So you're saying I could do this online?,no sale
2026_2,1,193.2600021,195.2600021, We are doing the deals.  Every deal is in the store.,no sale
2026_2,0,195.2600021,201.9800033," But what about the thing on the website that says fully transparent, fully in control.  Say hello to an online shopping experience that puts you right in the driver's seat.",no sale
2026_2,1,201.9800033,211.2200012," Because you can check that via SmartPath.  You can check the online numbers.  But to finalize the deal, you have to come to the dealership.",no sale
2026_2,0,211.2200012,213.2600021, Even though the car is not there?,no sale
2026_2,1,213.2600021,225.5," Yes.  Because I'm pretty sure until you have signed to come over, let's say about the delivery  time of the vehicle, I'm pretty sure that vehicle is pre-sold.",no sale
2026_2,0,225.7000045,231.4200058," Yeah, but what's the difference between me coming in and giving you a credit card versus  me giving you a credit card over the phone?  That's what I don't understand.",no sale
2026_2,1,231.4200058,241.300003," Because we are not doing...  I got you, sir.  Actually, the thing is, because of the safety and everything, we are not doing the deals  online.",no sale
2026_2,0,241.300003,244.300003, What?  Safety?  Whose safety?,no sale
2026_2,1,244.300003,245.300003," Yeah, for the safety of the customers.",no sale
2026_2,0,245.300003,248.9800033, Have you heard of Amazon?  Do you think they do all their purchases in person?,no sale
2026_2,1,248.9800033,250.9800033, Yes.  I know.,no sale
2026_2,0,250.9800033,251.9800033, Online shopping is not a good thing.,no sale
2026_2,1,251.9800033,252.9800033, But the thing is...,no sale
2026_2,0,253.0600051,255.5," Like if I call Best Buy right now, I can buy something right now?",no sale
2026_2,1,255.5,257.2200012," We are doing the deals at the store, sir.",no sale
2026_2,0,257.2200012,261.2200012," Yeah, but it's not about my safety.  Safety?  But tell me we are doing the deal...  You just mixed it up.",no sale
2026_2,1,261.9400024,266.2000026," I can understand that, sir.  But unfortunately, we are doing the deals at the store.",no sale
2026_2,0,266.2000026,278.8200016, Okay.  Is there anybody else I can talk to you  that can do the numbers over the phone?  It just seems silly that your car is not there  and you're making me wait and I have to drive in  just to say yes to the numbers.  Then I don't even know what the numbers are.,no sale
2026_2,1,278.8200016,281.5000019, Because you are going to put the deposit on the vehicle.,no sale
2026_2,0,281.5000019,284.2000026," Yeah, but why can't you take the deposit over the phone  like every online business?",no sale
2026_2,1,284.2000026,285.8200016, To reserve the vehicle under your name.,no sale
2026_2,0,285.8200016,287.4600029, I just bought some luggage today from Mom.,no sale
2026_2,1,287.4600029,305.4800033," I got you, sir.  Because you didn't...  Okay, let me explain you why I'm saying that.  Because that's the actual number  which is showing on the website only.  That's not the actual deal number.  So, the tax title and if there is any fee,  those are not included in it.",no sale
2026_2,0,305.4800033,306.3200035, Sure.,no sale
2026_2,1,306.3200035,322.7600021," So, once you come in, talk to our VIP manager,  sit with him.  He can help you out with the finalize the deal.  Either he can give you any discounts  or dealer discounts or anything.  Then there's gonna be a final number.  And if you can agree on that number,  we can take a deposit from you.  Okay.",no sale
2026_2,0,322.7600021,343.4400024," On Amazon, Anchor 737 Power Bank.  If I add that to my cart.  Okay, cool.  They can give me an out-the-door number.  They didn't ruin their safety.  The out-the-door number for the things on my cart  is now $262.  Because I had a few other things on my cart.  I can proceed to checkout.  Oh, there is some tax on there.  Now it's 280 bucks.  Nobody's safety was impacted  by me knowing the total out-the-door.",no sale
2026_2,1,343.4400024,348.3199997," I got you, Tommy.  But at our dealership, we are doing the deals at the store.",no sale
2026_2,0,348.3199997,349.5600051, Even though your website says,no sale
2026_2,1,350.5200042,358.0400009, you can come on over and meet your VIP manager.  You can check the estimate price via a smart pad  on the website.,no sale
2026_2,0,358.0400009,369.6399993," Just doesn't feel like I'm in the driver's seat right now.  I feel like I'm in the trunk.  Like it says on your website, be in the driver's seat.  I feel like you've thrown me in the trunk.  It's follow me or else you get driven into a river.",no sale
2026_2,1,369.6399993,375.8800048, I'm sorry for the inconvenience about it  that you are feeling like that.  But actually that's the rule.  We are following that rule since the beginning.,no sale
2026_2,0,375.8800048,379.0800018, But whose rule is it?  It's not Toyota's rule.,no sale
2026_2,1,379.0800018,383.9400024," That's from the company side.  That's not a Toyota, sir. That's a dealership.",no sale
2026_2,0,383.9400024,398.0600032," Seems like a silly rule, don't you think?  I mean, I'd love to buy a car.  Like, I'm ready to buy a Sienna.  Like, we're ready to buy a Sienna.  We're trying to buy one.  We just don't want to waste our time  spending two hours to get to the dealership  just to put a deposit down on a car  when my credit card is readily available.",no sale
2026_2,1,398.0600032,403.6600017," I can understand that, sir.  But as I've told you, we are doing the deals at the store.  You can come on over and meet.",no sale
2026_2,0,403.6600017,411.2600021, I can come over and meet who?  The VIP manager.  But I don't know the VIP manager's name.  I won't ever talk to the VIP manager.  And the only way to talk to the VIP manager is that I-,no sale
2026_2,1,411.2600021,412.7000026, His name is Marlon.,no sale
2026_2,0,412.7000026,416.380001, Marlon. There's just one person.  And Marlon doesn't know how to use a phone.,no sale
2026_2,1,416.380001,420.5800018," He knows.  But the thing is, to finalize the deal,  you have to come and meet him.",no sale
2026_2,0,420.5800018,431.4200019, Marlon.  He looks like a nice guy.  He's the general sales...  So I meet with a general sales manager  in order to put a deposit.  I don't meet with a salesperson?  I think that's your guys' problem.  You guys are making their general sales manager  take deposits.,no sale
2026_2,1,431.4200019,436.0200042," Actually, he's the one who's taking care of the deals.  So you can come and meet him.",no sale
2026_2,0,436.0200042,453.1000061," Don't you guys have salespeople?  I think I figured out the problem with your dealers.  You guys don't have salespeople.  You have your general sales manager taking deals.  If he-  I'm gonna blow his mind.  Yeah, you can transfer me to him.  If he hires salespeople  that can talk to numbers over the phone,  he would sell way more cars.",no sale
2026_2,1,453.1000061,458.9400024, Sure.  So are you looking to speak with him  or are you planning to come on over?,no sale
2026_2,0,458.9400024,462.9800033," I mean, I guess I can't speak to him.  He told me I'm not allowed.  I gotta come in.",no sale
2026_2,1,462.9800033,463.8199997," Sorry, you didn't get that?",no sale
2026_2,0,463.8199997,465.7799987, You're saying I have to come in to speak to him.,no sale
2026_2,1,465.7799987,469.5," Yeah, to get the deal done,  you have to come and meet him in person.",no sale
2026_2,0,469.5400009,473.1800003, What if I come on his day off?  What day off?  Is his day off?  I'd hate to come in on him.,no sale
2026_2,1,473.1800003,477.7000045," There are lots of scenarios.  So once we schedule you,  we can make sure that he's available.",no sale
2026_2,0,477.7000045,481.2200012," What if I just show up?  I would just hate to show-  I mean, I don't know, man.  I'm super busy.",no sale
2026_2,1,481.2200012,483.7400055," Actually, this is better.  Before coming in, give us a call.",no sale
2026_2,0,483.7400055,489.6600036," But what if I'm just in town?  I'm like, you know what?  This is the time to do it.  You're saying if Marlon's not there,  I can't put a deposit on the car?  Does Marlon work 24 seven?",no sale
2026_2,1,489.6600036,493.2600021," Sir, so I will request you kindly  before coming in, please give us a call.",no sale
2026_2,0,493.2600021,497.1000061, So I'm not allowed to just walk into your dealership.  I have to call the dealership  to make sure that Marlon's there.,no sale
2026_2,1,497.1000061,505.9400024," No, you are allowed to walk into the dealership.  But if Marlon is not there,  then you have to wait.  Then we'll see who's the manager is available there, and he can assist you from there",no sale
2026_2,0,506.1800022,509.7800026, So there's other people that can't help me just Marlon likes to handle it all himself,no sale
2026_2,1,509.7800026,523.2600021," Marlon is one of the sales manager who's taking care of the deals  But unfortunately if he's not there, then there should be someone who can assist you  So I should suggest is better before coming in give us a call. Yeah, it just seems crazy",no sale
2026_2,0,523.2600021,525.8800029, I'm going through all this effort just to put a deposit on a car like,no sale
2026_2,1,526.9000015,544.9800033," You know I can understand that sir, but if you would like to come on over  Please you can visit us today tomorrow, or maybe Friday because of the sales event so what sales event?  What are you more available today tomorrow Friday? What's the sales event?  There are lots of offers are going on like what are those humans you can sit with the VIP manager he can assist you from there. ",no sale
2026_2,0,544.9800033,562.9000015," What are the coupons to give me like if like when Black Friday has a deal  I know there's a $99 TV. You're saying there's a sales event, but I won't know the sale imagine if Best Buy did that hey  There's a sales event on we won't tell you how good the sales are but if you come on in you're gonna see how great  They are they're gonna. Give me $2 off. What's the sales event like what am I gonna get so right?",no sale
2026_2,1,562.9000015,564.4600029, Don't tell me how may I assist you on that?,no sale
2026_2,0,564.4600029,568.8199997," I don't know you told me there's a sales event going on by the end of the month, and I should come in  What's the sales event yeah?",no sale
2026_2,1,568.8199997,572.1000061, That's what I'm saying you can come in over meet the VIP manager,no sale
2026_2,0,572.1000061,599.9000015," And he can assist you from there just imagine in any other business if I said hey  There's a great sale coming in come on in go see it, and I say what's the sale and they're like  We can't tell you it's a surprise like nobody does that if you're advertising as a salesman  What's the sales event or is the sales event just a made-up thing do you guys just have balloons?  And you just say oh, it's a sales event. You're gonna pay $10,000 over sticker. Happy sales event. I got you sir, so  I'm just trying to get some answers man like you're telling me to come on",no sale
2026_2,1,599.9000015,607.3399963," Like yeah, that's that's the actual that's the actual process  We have which we are following to get the deal done you can come on over and meet the VIP manager he can assist you further with that ",no sale
2026_2,0,607.3399963,622.0199997," on the sales event that I need to come in in the next three days  But I don't know what the sale is on the sales or finalize the deal  This is crazy because what if I come in on Monday like I don't maybe it's that the sales events not worth it  Then I come in on Monday, and I lost the sale because I never knew what the sale was.",no sale
2026_2,1,622.0199997,624.0199995, That's the month-end sale till Friday.,no sale
2026_2,0,624.0199995,626.0199995, But what is the month-end sale?,no sale
2026_2,1,626.0199995,640.0200005, That's what I'm saying. You can come over and meet the VIP manager. He can assist you.  Because there are lots of offers going on.  There are some data discounts. There are some lease offers.  There are some cash purchase offers. You can come over and discuss with them.,no sale
2026_2,0,640.0200005,654.8199997," Like right now, I'm on Best Buy's website.  Save up to $1,500 on select LG TVs this weekend.  That sounds entertaining. I want an LG TV. Let me go check it out.  I need to know something here. Give me some sneak peek.",no sale
2026_2,1,654.8199997,662.8199997," Okay. For this, as I've told you, sir, you can come over and meet the VIP manager.  Because he's the one who's taking care of that, so he can assist you.",no sale
2026_2,0,662.8199997,673.8199997, I've got to go meet the VIP manager to figure out what the deals are.  So I have to go drive two hours to you to see about the deals that are month-end that are so good  that you can't tell me because they're secret. It's like a secret society.,no sale
2026_2,1,674.8199997,678.8199997," You're also looking to put down a deposit, so you can come and meet him.",no sale
2026_2,0,678.8199997,686.8199997," Yeah, but I need to know what the deal is.  Again, there's ******, ****** also has the same car, ****** pay less.",no sale
2026_2,1,686.8199997,708.8199997," Tell me. Hey, tell me.  We are talking about right now for the dealership which we are right now.  So we are talking about that.  I can understand that offer which are going on on the other websites as well as on the other companies.  But what we are doing right now, we are following the rules.  So if you are looking to get the pre-purchase of that vehicle, you can come over and meet the VIP manager.",no sale
2026_2,0,708.8199997,751.3800001," I understand you're doing what you're told, but I hope somebody just thinks about this for a second  and realizes this is not the best way for a consumer to buy a car.  There's no other product in the entire world that I can't get the price of without talking to somebody.  I have to go in and talk to a VIP manager.  Silly man, I understand you're doing what you're told to do, but your dealership's whack.  That's what it is.  And now I'm just going to go call ****** which has advertised a less dealer just.  than you. Even though I called you, I'm ready to give you a deposit on my car. I'm now going to  call this other dealership and I guess buy their car instead because they can take a deposit over  the phone because your manager thinks this is, I guess Marlin thinks that he should handle all the",no sale
2026_2,1,751.3800001,761.2199993," business himself. I got you, sir. But still, I will tell you the same thing. If you are looking  to put a deposit or getting a deal, you can come and meet him in person. Yep. Well, tell Marlin",no sale
2026_2,0,761.2199993,778.9000017," that he personally just lost himself a deal and maybe he shouldn't try to do it all on himself  because I'm, uh, I'm gonna just call somebody else that's right in town, which is your guys  competition has the car. Okay. I'm going to go pay less. That's their saying. I don't know if",no sale
2026_2,1,778.9000017,785.6199987," you know, I'm sorry. I can understand that, sir. You can understand. Would you buy? I mean,",no sale
2026_2,0,785.6199987,799.9399987," yeah. Okay. Well, I don't want to waste your life here. Um, I guess I will go talk to pay less,  but yeah, no, just tell, I love for Marlin to give me a call. Sure, sir. Sure. Tell Marlin,",no sale
2026_2,1,799.9399987,804.5800017," give me a call. If you're not too busy. Sure, sir. Thank you so much for your time, sir. Have a great  day. ",no sale
2026_20,0,0,15,"Let's call this dealership Ã¢â‚¬â€ right on the corner, right on the price. Hey, can I see if a car is available?",sale
2026_20,1,15,18,"Yeah, what is that car?",sale
2026_20,0,18,25,That car Ã¢â‚¬â€ I think it's a 2024 Toyota Camry XSE V6. Who am I talking to? My name's Tommy. Who am I talking to?,sale
2026_20,1,25,28,"This is Eddie. Eddie, nice to meet you.",sale
2026_20,0,28,38,Okay. It's still available? Let me ask you the next question here. Do you guys deal with out-of-state purchases?,sale
2026_20,1,38,42,I suppose. Where do you live?,sale
2026_20,0,42,55,"Georgia. Yeah. I mean, we have before. I mean, it's for Ã¢â‚¬â€ for the woman in charge, so Ã¢â‚¬â€ I mean, in theory it's for me. You know, it's for her, it's for me. I'm seeing deals like $1,000 off MSRP right now. I was trying to do better than that and I figured, why not go to the place with 'right on the corner, right on the price.'",sale
2026_20,1,55,64,"Hey, Tommy Ã¢â‚¬â€ let me call Rusty to see what he wants to do as far as price-wise. I think our computers are actually down. Give me a few minutes and I'll buzz you back.",sale
2026_20,0,64,67,"Sounds good. Thank you. All right. Okay, bye.",sale
2026_20,1,67,72,"Hey, Tommy. Are you YouTube streaming us?",sale
2026_20,0,72,74,Maybe.,sale
2026_20,1,74,80,Okay. What's going on? Are you shopping for a vehicle or are you just trying to Ã¢â‚¬â€,sale
2026_20,0,80,90,"No, no, no. So I'm a car consultant. Yeah, I'm a car consultant. I'm shopping for a client. I just do the entertainment to advertise the business. But you are live, just so you know.",sale
2026_20,1,90,95,"Okay, I'm not comfortable with that.",sale
2026_20,0,95,100,That's fine. You don't have to do a deal. Plenty of people are.,sale
2026_20,1,100,110,Is this Rusty? I'm just trying to Ã¢â‚¬â€ so you negotiate on Ã¢â‚¬â€ you're like a Ã¢â‚¬â€,sale
2026_20,0,110,117,"Yeah, kind of like a broker. But I don't get paid on your side.",sale
2026_20,1,117,122,Okay. Do you need our permission to do this?,sale
2026_20,0,122,132,"No, because you guys record the phone calls, right? Before I do. You know, like the beginning of the phone call Ã¢â‚¬â€ you guys have the Ã¢â‚¬â€ else call us and tell us that you're doing this, because they're like, 'Hey, you got some guy that's trying to scam y'all.'",sale
2026_20,1,132,140,"Oh, I don't know why somebody would do that. That's crazy. He said Ã¢â‚¬â€ I'm just trying to be a good citizen and report you. I've got somebody that's live streaming you all right now.",sale
2026_20,0,140,145,"Oh, it sounds like a scam is what he said. Well, I'll tell you right now Ã¢â‚¬â€ I'm a broker. I just advertise my business on YouTube. I set up car deals. That's all I do.",sale
2026_20,1,145,150,Okay. Like a middleman.,sale
2026_20,0,150,160,"Yeah, a middleman is the best way to describe it. I try to make deals that are fair for both sides. But this is the first time I've had Ã¢â‚¬â€ we're getting a little more popular.",sale
2026_20,1,160,167,"You can look me up on TikTok and YouTube Ã¢â‚¬â€ just check yourself out Ã¢â‚¬â€ advertising, or what?",sale
2026_20,0,167,185,"Yeah, yeah. I mean, if you go look up my name Tommy Mula you'll find me all over social media. I have about 120,000 people that follow me on TikTok and YouTube. We help like 100 clients a month. So it's a good business. I mean, don't get me wrong, I'm not scamming you. I'm legitimate.",sale
2026_20,1,185,200,"I've got to check stuff like this. Somebody called Ã¢â‚¬â€ of course, man. I apologize that happened. We're trying a new stream where we're showing people how to research cars too. I'm showing people this is a hard car to get. I didn't realize that people might ruin it.",sale
2026_20,0,200,210,"The guy who called Ã¢â‚¬â€ the way he was talking and saying Ã¢â‚¬â€ because what he said made absolutely no sense, dude. That's insane. You didn't Ã¢â‚¬â€ I'm assuming you didn't get his name?",sale
2026_20,1,210,215,"No, but I got his phone number.",sale
2026_20,0,215,220,"Oh. Well, don't do that. But yeah, man. Like I said Ã¢â‚¬â€ streaming. Yeah, you are streaming. What dealership are you from? You're being cool Ã¢â‚¬â€ what dealership you from? We'll give you a quick shout-out.",sale
2026_20,1,220,232,My name is Jason and I sell Toyotas cheaper than anybody else on the planet.,sale
2026_20,0,232,238,"Well, hey Ã¢â‚¬â€ if you sell them cheaper than anything else, let's make a car deal. Who do we got?",sale
2026_20,1,238,246,"Yeah, let's make a deal. What do you got? What do you need, brother? Yeah, so I'm trying to get this car Ã¢â‚¬â€ it's hard to get. XSE V6. What I've got is one right now in black, and I think I've got another one coming in silver.",sale
2026_20,0,246,250,"Actually, man, I need black. Real deal.",sale
2026_20,1,250,268,"I'm going to hand you back over to my salesman. I'm going to take a sale from him. Eddie Ã¢â‚¬â€ you were talking to Ã¢â‚¬â€ I went and grabbed it from him because I thought it was totally a joke. Hey, Eddie Ã¢â‚¬â€ Rusty Ã¢â‚¬â€ what I'll tell you here Ã¢â‚¬â€ the last negotiation I did on YouTube or TikTok that I put on is going to hit a million views in one day. So if we make a deal I'll put this on TikTok and I'll make sure I put your name in there.",sale
2026_20,0,268,278,"I go by Jason Ford the car guy and I'm just now getting started on TikTok a little bit. I'm not real good yet, but anyway Ã¢â‚¬â€ hey, we'll figure it out. Let's put a deal together, man, with Eddie.",sale
2026_20,1,278,290,"Eddie, this guy's for real. Do you want me to text you my website? I'll text you my website.",sale
2026_20,0,290,310,"Yeah, he's like Ã¢â‚¬â€ you can go look at the website on TikTok right now. Yeah, I'll show you my TikTok. He likes social media. I get it. We got Ã¢â‚¬â€ he still got a flip phone. I'm just kidding. I never would have guessed. Yeah, we got Ã¢â‚¬â€ I think on one stream I'll have like 10 to 15,000 watching me negotiate.",sale
2026_20,1,310,325,"But plenty of people think it's weird. But yeah, I think my last video Ã¢â‚¬â€ yeah, 600,000 views and it's been less than 24 hours. So it hit a million by end of day.",sale
2026_20,0,325,340,"Out of here. That's so cool. What's going on, brother? What's up, man? Like I said, this is what we do Ã¢â‚¬â€ it's a win-win for you guys. You guys get a good deal for me and my clients are happy.",sale
2026_20,1,340,355,"Super aggressive at first, man. I apologize, dude. We get some weirdos, man Ã¢â‚¬â€ it's the car business, you know. Sometimes, dude. I was in the car industry for a long time, man. I get it. And now I have a few employees. We negotiate. The whole idea is dealerships aren't bad people Ã¢â‚¬â€ they're good people, they're just trying to make a profit, and we're just trying to save some money.",sale
2026_20,0,355,368,So as long as we make both sides win Ã¢â‚¬â€ a spot where people can make a profit and people can get a good deal too. I tell my customers that all the time.,sale
2026_20,1,368,385,"10 years ago when I got into this business Ã¢â‚¬â€ I was at a football practice, I used to work with optometry Ã¢â‚¬â€ and the guy said, 'Hey man, you ought to sell cars, you're good with people.' And I was like, 'Dude, I do not want to go Ã¢â‚¬â€ I've heard the stories.' He's like, 'We're a little bit different here at this place, man. They kind of get out of your hair and let you work your own deals.' Gave it a try, man, and never looked back. Dude, it's a blessing.",sale
2026_20,0,385,400,"I remember my old sales manager Ã¢â‚¬â€ was such an awesome dude. Had a really rough childhood. Never really could figure anything out, but he sold cars for 36 years, was a sales manager, and just like Ã¢â‚¬â€ I mean it was just his calling. He made $200, $300,000 a year just being a sales manager.",sale
2026_20,1,400,420,I mean what world can salespeople make $100 grand selling Ã¢â‚¬â€ with no college degree you can make some serious money. Not without selling a little piece of their soul too.,sale
2026_20,0,420,430,"Exactly. Exactly. Okay, people are already looking up Jason Ford the car guy. That's right. Okay, well people are already following you. Let's work a car deal. Let's get back to Eddie.",sale
2026_20,1,430,445,"I think my TikTok thing is something else, but the Facebook page is Jason Ford the car guy. And you can go on to my live stream if you want to post on there, you'll get some follows. Check it out.",sale
2026_20,0,445,455,"Tommy, what was the last name? Mula. M-I-K Ã¢â‚¬â€ type in D-E-L-I-V-R-D Ã¢â‚¬â€ that's the business name. If you put that in TikTok you'll find me.",sale
2026_20,1,455,462,"120,000. Perfect. I've got like Ã¢â‚¬â€ there you are, brother. I told you, man.",sale
2026_20,0,462,475,"Looking. Yeah. 600,000. We have this Ã¢â‚¬â€ anytime I post any of these, you'll see 600,000, 250,000, 100,000, 115,000 Ã¢â‚¬â€ anytime I do a live negotiation these go crazy.",sale
2026_20,1,475,488,And most of the time they're pretty good. I mean we're closing deals for clients. It's kind of a win for me Ã¢â‚¬â€ I get to just work and do it live.,sale
2026_20,0,488,496,"That's crazy. Somebody called and that's insane. It makes me a little annoyed, but obviously we work a deal out of it. I don't care. We'll figure it out.",sale
2026_20,1,496,503,"Right, right. Exactly. Nice. Wonder who was sabotaging. Business, man. I'm trying to turn this back down now because I got the Ã¢â‚¬â€",sale
2026_20,0,503,512,"Yeah, yeah, yeah. Let's work this deal. If you need to get back to Eddie, let's see if we can make some numbers make sense.",sale
2026_20,1,512,524,"Nah, we don't need Eddie anymore. I'll just give him credit for the sale. Yeah, get paid on it. I want Ã¢â‚¬â€ I want the glory.",sale
2026_20,0,524,528,"Yeah, you want the glory. Okay, let's make it work. What kind of deal can we get?",sale
2026_20,1,528,558,"All right, look man Ã¢â‚¬â€ I've got one that looks like you want the one with the V6. I've got a black one here. VIN number ends in 3234. We looking at the same car? Let's do it. Okay, MSRP about $41,865.",sale
2026_20,0,558,562,All right. What kind of trade-in are we looking at? We got any Ã¢â‚¬â€ any stuff like that going?,sale
2026_20,1,562,575,"The problem is we're out of Ã¢â‚¬â€ yeah, the problem Ã¢â‚¬â€ so I do have a trade but the problem is it's out of state, so I don't know. Okay. So, well, Louisiana laws are real weird, man. I won't get into all of that Ã¢â‚¬â€ tax, trading, and stuff Ã¢â‚¬â€ but we have tax credits and things. We can always trade, we can always do the trade-in out here. Don't worry about the trade. Let's just do the car deal now. We'll deal with the trade.",sale
2026_20,0,575,578,"All right, perfect.",sale
2026_20,1,578,608,"I'm trying to pull up my invoicing right now. So it's the V6 Camry, right? Daryl, I've got somebody else helping with me now. It's sticker price at $41 and some change. There we go. Scroll a little bit more. All right, well Ã¢â‚¬â€ so yeah, there we go. This is the V6, got the panoramic roof on it, got all your safety stuff. So tell you what Ã¢â‚¬â€ let's just go straight for the throat, man. How about $39,995?",sale
2026_20,0,608,615,"Dude, let's make a deal. That's fair. You guys, just plus tax, title, license? Or you guys want us to handle our own?",sale
2026_20,1,615,632,"That's going to be my sale price. I have like a couple hundred dollars in doc fees and it's Ã¢â‚¬â€ but it's like Ã¢â‚¬â€ under all of my fees all together I believe should total up under $500, not including taxes.",sale
2026_20,0,632,636,"Cool, that's great. Let's put that in the books. Doc fee Ã¢â‚¬â€ all fees under $500 bucks.",sale
2026_20,1,636,645,Okay. I just had Ã¢â‚¬â€ I've got to call the client. She's a nice lady. Can you just send me a quick proposal on that? You can text it over to me and I'll give it to her.,sale
2026_20,0,645,653,Together. Where do you want it sent? Just text it. Just text it to me. We can close this up right now. The client's ready to do it.,sale
2026_20,1,653,678,"Perfect. Perfect. I'm going to write it up and I'm going to leave it blank Ã¢â‚¬â€ of who's the name. Yep, but I'll have the VIN number and all that information on there for you. Hey, do you mind also just texting me your TikTok handle so I can give that a shout-out?",sale
2026_20,0,678,682,"Yeah, I'll give you a shout-out and I'll make sure I tag it in the video too.",sale
