conversation_id,speaker_id,start_time,end_time,text
6,1,1192.739998,1200.019997, and 5.49% for 72 months. Are you financing?
6,0,1200,1201, Okay.
6,1,1201,1205," And you can buy the car for $41,950."
6,0,1205,1206," $41,950."
6,0,1206,1207, Out the door?
6,0,1207,1208, That's a great price.
6,1,1208,1209," No, no."
6,1,1209,1212," You still have to pay your tax and license, unfortunately."
6,0,1212,1216," Well, we're so close, but yet so far."
6,1,1216,1219, So where do I have to be at?
6,1,1219,1225," I mean, just let me see my inventory first before I pick something in my mouth."
6,1,1225,1226, What are you looking at?
6,1,1226,1227, Tell me.
6,0,1227,1231," What I'm trying to do is you get $3,500."
6,1,1231,1234," I cannot do that on a Touring, to be honest with you."
6,1,1234,1236, I cannot do that at all.
6,1,1236,1239," What I get, my allocation, normally I'll get maybe a quarter."
6,1,1239,1242, I'll get maybe four or five of those Tourings.
6,1,1242,1244," A Sport L, that's one thing."
6,1,1244,1245," $3,500."
6,1,1245,1249," I mean, if somebody's giving you a number anyway, it's just giving you a number to blow"
6,1,1249,1252," you out of the water, and that's the unfortunate thing."
6,1,1252,1253, I cannot.
6,0,1253,1256," Okay, so you're saying somebody else might do it, but you won't."
6,1,1256,1258," Well, who's going to do it?"
6,0,1258,1260," Oh, Cal-****-London's getting pretty close."
6,1,1260,1261, Who's that?
6,0,1261,1262, Cal-****-London.
6,1,1262,1263," Okay, they give it to you in writing?"
6,0,1263,1264," Yeah, they got pretty close."
6,1,1264,1266," They didn't get there yet, but I'm trying to get there."
6,1,1266,1269," I mean, it's just you're asking for somebody that didn't give you the actual number."
6,1,1269,1271, I'm giving you an actual number.
6,0,1271,1274," Well, no, Cal-****-London gave me an actual number that's better than your number."
6,0,1274,1276, It's just not the number I want.
6,1,1276,1277, Which is what?
6,0,1277,1278," $2,500."
6,1,1278,1281," Yeah, I mean, I can't do $3,500, that's for sure."
6,1,1281,1283, Do they have the car in there?
6,0,1283,1285," They do have the car, and they have $2,500."
6,0,1285,1286, They do have the car.
6,1,1286,1287, Okay.
6,1,1287,1291," Yeah, maybe they calculate the rebate or what have you once you go in there, and they say"
6,1,1291,1293, you don't qualify for this and you don't qualify for that.
6,0,1293,1295," Just $2,500 off, straight up."
6,0,1295,1296," Yeah, yeah."
6,0,1296,1297, No rebates.
6,0,1297,1298, I can pay cash.
6,1,1298,1299," I cannot do that, actually."
6,1,1299,1300, Yeah.
6,0,1300,1302," Okay, so you guys won't beat that?"
6,0,1302,1304, You guys won't even entertain it?
6,1,1304,1305," No, sir."
6,0,1305,1306, All right.
6,0,1306,1307, No problem.
6,0,1307,1308, I'll keep on looking.
6,1,1308,1309," Sure, sir."
6,0,1309,1310," All right, bye."
6,1,1310,1311, Thanks for calling.
7,1,1311,1312, Thank you for calling.
7,1,1312,1313, This is Ghassan.
7,1,1313,1314, How may I assist you?
7,0,1314,1315," Hey, Ghassan, are you in sales?"
7,1,1315,1316, Yes.
7,1,1316,1317, Okay.
7,0,1317,1318," Well, hey, I just first off want to see if a car is available."
7,0,1318,1319, I can give you a ...
7,1,1319,1320, What type of car do you have in mind?
7,0,1320,1321.76, I have a stock number whenever you're ready.
7,1,1321.76,1322.76," Okay, go ahead."
7,0,1322.76,1323.76, S is in Sam.
7,0,1323.76,1324.76, L is in Lake.
7,0,1324.76,1325.76, 0-3-3-6-3-5.
7,1,1325.76,1330.92," Okay, this one, it looks like this is the last six of the van."
7,1,1330.92,1333.92," That means the car may be in the transit, or maybe it's here."
7,1,1333.92,1334.92, I have to go check.
7,1,1334.92,1336.6," So what type of car is that, by the way?"
7,0,1336.6,1339.48, It is a CRV hybrid sport touring.
7,1,1339.48,1340.48," Okay, sport touring."
7,1,1340.48,1341.48, Got you.
7,1,1341.48,1342.48," Now, what's your name, by the way?"
7,0,1342.48,1343.48, My name's Tommy.
7,1,1343.48,1347.440001," So this is a CRV touring, because I know we have a bunch of them."
7,1,1347.440001,1349.120001, They just came in this morning.
7,1,1349.120001,1354.880001," So probably the system's not updated, but this is what I'm going to do."
7,1,1354.880001,1356.279999, Find out if they're here.
7,1,1356.279999,1358.080002, And what color is the one you were looking at?
7,0,1358.080002,1359.080002, White.
7,1,1359.080002,1360.080002, White one.
7,1,1360.080002,1361.720001," Okay, so you're making it easy for me."
7,1,1361.720001,1364.200001," So I mean, I have two of white ones."
7,1,1364.200001,1369.68," So the one you're looking at, it says in the transit, but I do have another one."
7,1,1369.68,1370.68, The same thing.
7,1,1370.68,1373.959999," And this one, it should be here in the stock, because I'm for sure."
7,0,1373.959999,1374.959999, Wow.
7,1,1374.959999,1375.959999, I'll take that one in for an easy beat.
7,1,1375.959999,1376.959999, Yeah.
7,1,1376.959999,1380.040001," I'm going to go touch it, because I know a bunch of them came in, about maybe two truck"
7,1,1380.040001,1383.880001," loads, and a bunch of CRVs, but I'm going to go touch it, and I do have another one"
7,1,1383.880001,1384.879997, the same.
7,1,1384.879997,1386.959999, So I should have one out of the two.
7,1,1386.959999,1390.400002," Now, how soon do you want to get the CRV, Tommy?"
7,0,1390.400002,1392.480003, I would buy it today for the right deal.
7,1,1392.480003,1393.480003, I like that.
7,1,1393.480003,1394.480003," Okay, well, let me go touch it."
7,1,1394.480003,1395.480003, And you live locally?
7,1,1395.480003,1396.480003, Where is this at?
7,0,1396.480003,1397.480003, It's in Monterey.
7,1,1397.480003,1398.480003," Oh, in Monterey."
7,1,1398.480003,1401.480003, That's up north by the Bay Area.
7,0,1401.480003,1402.480003, Correct.
7,0,1402.480003,1403.480003, $16 flight.
7,1,1403.480003,1404.480003, Got it.
7,1,1404.480003,1405.480003, Okay.
7,1,1405.480003,1406.480003, Sounds very good.
7,1,1407,1408, I'll call you back.
7,0,1408,1409, Okay.
7,0,1409,1410, Sounds good.
7,0,1410,1411, I'll wait.
7,1,1411,1412, Okay.
7,1,1412,1413, Bye-bye.
7,0,1413,1414, Bye.
7,0,1414,1415, This is Tommy.
7,1,1415,1416," Hey, Tommy."
7,1,1416,1417, How are you?
7,0,1417,1418, Hey.
7,0,1418,1419, You got good news for me?
7,1,1419,1420, Yeah.
7,1,1420,1421, This is Ghassan.
7,0,1421,1422, He just called me regarding the touring.
7,1,1422,1423," Oh, yeah."
7,1,1423,1424," CRV, right?"
7,0,1424,1425, Yeah.
7,0,1425,1426, Okay.
7,1,1426,1427," Like what I mentioned to you earlier, when I looked at the website, there is two of them."
7,1,1427,1428, There is another one.
7,1,1428,1429, I could give you the stock number.
7,1,1429,1430, Exact same thing.
7,1,1430,1431, Exact same MSRP.
7,1,1431,1432, I love it.
7,1,1432,1433, Same interior color.
7,1,1433,1434.440002, I'm going to go touch it.
7,1,1434.519997,1439.199997," The system says yes, it's here, but I have a habit to go touch the car to make sure,"
7,1,1439.199997,1440.040001, and I might even...
7,1,1440,1442.76," find the other one, even my manager says it's not here."
7,1,1442.76,1445.72," So yeah, so we do have it, but let me go confirm it,"
7,1,1445.72,1447.6, give me five more minutes.
7,1,1447.6,1449.4," So let's say I have everything said and done,"
7,1,1449.4,1452.04, are you flying or driving down or flying?
7,1,1452.04,1452.88, What do you have in mind?
7,0,1452.88,1453.88," I'll fly down if the deal is right,"
7,0,1453.88,1455.28," or I can do a remote, whatever makes,"
7,0,1455.28,1456.360001, whatever floats the boat.
7,1,1456.360001,1458.52," Okay, so tell me, what would you like to accomplish"
7,1,1458.52,1459.48, in terms of the deal?
7,1,1459.48,1461.040001, You know the deal is right always.
7,0,1461.040001,1463.280001," The deal is right when it's $3,500 off."
7,1,1463.280001,1467.76," I like that, that's very cool."
7,1,1467.76,1469.52, Are you gonna pay cash or are you gonna pay in?
7,0,1469.52,1471.4," I'm open to finance, I'm open to paying cash."
7,1,1471.4,1473.720001," Whatever you tell me, that way I could give you numbers,"
7,1,1473.720001,1475.720001, confirm everything before you come in.
7,0,1475.720001,1477.880001," Which is, let's just say finance to make it better"
7,0,1477.880001,1479.919998," for you guys, but I don't care about the terms."
7,1,1479.919998,1481.119999," Oh, no, we don't care."
7,1,1481.119999,1483.52," I mean, we like, I mean, if you finance with us,"
7,1,1483.52,1484.84, we'll make a little bit more.
7,1,1484.84,1487.040001," I'll be honest with you, they have a special APR"
7,1,1487.040001,1487.880001, with hand-to-hand.
7,0,1487.880001,1489.279999, A special APR would be great.
7,1,1489.279999,1491.240002," Yeah, a special APR, okay."
7,1,1491.240002,1493.919998," What's the term you want, three years or four years?"
7,0,1493.919998,1495.959999," Three years, four years, let's do four years."
7,1,1495.959999,1497.720001," It doesn't matter, and how much down payment"
7,1,1497.720001,1498.560001, would you like to do?
7,0,1498.599998,1499.639999, Let's just say 10K.
7,1,1499.639999,1501.52," Okay, 10,000, sound very good."
7,1,1501.52,1504.040001," So now, the biggest one to agree on the number."
7,1,1504.040001,1506.599998," You want 3,500 off MSRP?"
7,0,1506.599998,1508.040001, Easy peasy lemon squeezy.
7,1,1508.040001,1510.68," Now, how did you come up with this offer, my friend?"
7,0,1510.68,1513.279999," Well, I have a deal off for $4,000 out of state,"
7,0,1513.279999,1515.32," and I have a deal off locally for 2,500."
7,0,1515.32,1517.519997," So I don't wanna ship a car, rather fly a car,"
7,0,1517.519997,1518.720001, your flight's next to nothing.
7,0,1518.720001,1521.120003," So if I get $3,500 off, that makes more sense"
7,0,1521.120003,1523.400002," than getting a $4,000 discounted shipping,"
7,0,1523.400002,1525.360001," and it's better than 2,500 bucks."
7,1,1525.360001,1526.720001," Got you, got you, I see what you're saying."
7,1,1526.760002,1528.239998," Okay, now question."
7,1,1528.239998,1529.839996, What's about your local dealership?
7,1,1529.839996,1532," I know there is one in Monterey, one in Gilroy,"
7,1,1532,1533.639999, which is about 40 minutes away.
7,1,1533.639999,1536.760002," Santa Cruz, they have dealerships there as well."
7,1,1536.760002,1539.639999," I mean, in your local dealership, what's the best you got?"
7,0,1539.639999,1540.800003," 2,500 off."
7,1,1540.800003,1541.639999," 2,500 off."
7,0,1541.639999,1543.160004," So that's why 3,500 makes sense,"
7,0,1543.160004,1544.839996, because I'll make a flight and make a road trip out of it.
7,0,1544.839996,1545.68, It'll be fun.
7,0,1545.68,1547.360001, So are you trading anything in or not?
7,0,1547.360001,1548.919998," No, I'm not trading anything in."
7,1,1548.919998,1551.480003," Okay, let me just go talk to my boss"
7,1,1551.480003,1553.639999, to see if we are in the same ballpark.
7,1,1553.639999,1556.480003," You know, you don't get no haggle or back and forth."
7,0,1557.120003,1559.080002, I've obviously been calling every dealership in town.
7,1,1559.080002,1559.919998, You know the.
7,1,1560,1562.36," program better than I do, seem like, Tommy."
7,1,1562.36,1563.96, You've done your homework very well.
7,0,1563.96,1565.76," I try, I try to know my stuff."
7,1,1565.76,1566.96," Yeah, gotcha, great."
7,1,1566.96,1569.68," So give me like 15 minutes, my manager step out,"
7,1,1569.68,1571.36," and I'll call you back shortly, okay?"
7,0,1571.36,1572.28," Okay, sounds good."
7,1,1572.28,1573.12," Okay, bye-bye."
8,1,1573.12,1576.639999," Thank you for calling, Honda, this is Ivan speaking."
8,1,1576.639999,1577.48, Good to have a pleasure speaking with you.
8,0,1577.48,1578.6," Hey, Ivan, it's Tommy."
8,0,1578.6,1579.440001, How's it going?
8,1,1579.440001,1580.280001," Good, good, how are you?"
8,0,1580.280001,1581.120001," Hey, I'm doing well."
8,0,1581.120001,1582.559999," Hey, I want to see if you guys have a car available."
8,0,1582.559999,1583.5, Is it sales?
8,1,1583.5,1585.16, Was it a pre-owned car or a new car?
8,0,1585.16,1586, A brand new car.
8,1,1586,1587, Brand new car?
8,0,1587,1587.82, Yep.
8,1,1587.82,1588.66," All right, thank you."
8,1,1588.66,1589.52, And what kind of car was it?
8,1,1589.52,1590.82, Do you have a stock number available?
8,0,1590.82,1592.220001, I do have a stock number whenever you're ready.
8,1,1592.220001,1593.740002," Sorry, there's some internet issues."
8,1,1593.740002,1595.259998, I can't even load up our own site.
8,0,1595.259998,1596.66," No, you're good."
8,0,1596.66,1598.299999, Internet's the best.
8,1,1598.299999,1599.419998," Yeah, I'm sorry, this is Dan?"
8,0,1599.419998,1600.259998," Nope, Tommy."
8,1,1601.099998,1601.939999, Donnie?
8,0,1601.939999,1603.02, Tommy.
8,1,1603.02,1603.98, Everybody okay back there?
8,0,1603.98,1605.580002, It seemed like you were being robbed.
8,1,1605.580002,1609.459999," Seriously, you know the energy in the sales room,"
8,1,1609.459999,1612.259998, staff is pretty about to get really loud.
8,1,1612.259998,1615.619999," Oh, okay, yeah, yeah, the energy must be crazy."
8,1,1615.619999,1617.34, They get the energy high in this room.
8,1,1617.34,1619.419998, Sometimes I got to tell them to please be careful.
8,0,1620.400002,1622.080002," Oh, I get it, I get it."
8,1,1622.080002,1624," Yeah, okay, what is the stock number?"
8,0,1624,1628.480003, Stock number is 003-07-510.
8,1,1628.480003,1629.599998, What kind of car is this?
8,0,1629.599998,1632.440002, This is a Honda CR-V Hybrid Sport Touring.
8,1,1632.440002,1633.279999, What color?
8,0,1633.279999,1635.800003, In platinum white pearl.
8,1,1635.800003,1639.559998," Okay, it's not showing up on my website right now."
8,0,1639.559998,1641.199997, So you're saying the car probably sold?
8,1,1641.199997,1642.919998," I'm thinking if it's not on the website,"
8,1,1642.919998,1645.919998," the car probably sold, but I could double check."
8,1,1645.919998,1647.160004, What color interior was it?
8,1,1647.160004,1648.360001, Is it a black interior?
8,0,1648.360001,1649.360001, Black interior.
8,1,1650.18,1651.5," Okay, I could check to see if I have another"
8,1,1651.5,1654.220001, CR-V Hybrid Sport Touring available in white.
8,0,1654.220001,1655.459999," Yeah, if you have another one, that's okay,"
8,0,1655.459999,1656.580002," that one sold, yeah."
8,0,1656.580002,1658.300003," But yeah, if you have another one, I'm okay with that."
8,1,1658.300003,1661.660004," Okay, perfect, so if we do have it available,"
8,1,1661.660004,1663.260002, would you like to come in and check it out?
8,0,1663.260002,1664.779999," If you have it available, we can give you the numbers,"
8,0,1664.779999,1665.620003, I'll come by.
8,1,1665.620003,1667.260002," Okay, perfect, you're local?"
8,1,1667.260002,1668.82," I'm not local, I'm in Monterey."
8,0,1668.82,1670.300003," Monterey, oh, Monterey Park?"
8,1,1670.300003,1672.139999," All right, Tommy, what is your last name?"
8,0,1672.139999,1674.980003," Mikula, M-I-K-U-L-A."
8,1,1674.980003,1677.339996," Mikula, awesome."
8,1,1677.339996,1679.339996, Is this a good callback number?
8,0,1679.339996,1680.199997, That's correct.
8,1,1680,1685.24," Okay, so let me get it together here pull up the let me see if I have that color option available"
8,1,1685.24,1689.44, Do you have a secondary color option? I know we have hybrid sport tourings in stock. I just want to find one
8,1,1689.44,1691.76," That's in stock and available.  Okay, perfect"
8,0,1691.76,1694.76,"No, just just looking for the white one."
8,1,1694.76,1697.32," So, let me confirm that first if the car is available"
8,1,1698.040001,1700.280001, I'll give you a call back from there. 
8,0,1700.280001,1703.280001,"Awesome. Perfect. Yeah, let me know and I'm ready to buy so cool."
8,0,1703.280001,1705.24," I'm glad to hear that. All right, Tommy. I'll give you a call back. "
8,0,1705.24,1707.24,"Okay, sounds good. Thanks for calling. Bye. Bye"
8,1,1711,1716.200001," No, I'm not gonna help you. Hey, I'm looking to speak to I think gays and gossan gossan"
8,1,1717.16,1722.080002, Your call has been forwarded to voicemail. The person you're trying to reach is not available. Hey
8,0,1729.560001,1735.919998,Bye guys. I'm done. 
8,0,1736.200001,1742.959999, They're not gonna call back.
